path,label,predictions_raw,prediction
./Dataset/Face/Negative/01-01-04-01-02-01-17/2.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-13/10.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-15/16.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-07/12.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-04/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-16/6.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-02-01-02/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-02-01/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-01-01-11/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-16/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-12/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-02-18/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-07/22.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-02-14/4.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-02-11/15.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-04/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-03/3.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-01-16/14.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-17/10.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-01-17/6.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-02-02-16/22.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-15/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-12/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-02/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-15/8.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-15/16.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-11/21.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-02-11/6.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-01-13/18.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-11/13.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-16/1.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-13/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-17/10.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-17/8.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-02-18/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-02-17/11.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-01-06/11.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-01-07/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-07/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-14/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-05/12.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-18/3.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-07/18.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-14/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-06/5.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-19/14.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-15/20.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-19/2.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-04/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-15/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-01-02-13/18.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-14/16.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-05/3.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-16/12.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-02-15/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-01-15/8.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-12/8.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-15/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-15/20.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-02-01-17/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-02-17/7.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-01/11.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-03/20.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-06/22.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-01-15/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-13/12.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-01/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-02-04/11.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-02-05/1.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-15/9.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-02-01-12/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-01/21.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-01-13/21.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-02-11/12.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-06/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-04/2.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-01/8.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-02-12/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-01/10.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-07/5.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-04/9.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-02-02-03/12.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-02-06/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-02/19.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-07/22.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-01-14/22.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-13/10.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-04/2.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-19/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-01-12/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-01/16.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-01-13/16.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-11/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-03/13.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-02-14/2.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-17/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-19/5.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-06/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-14/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-01-06/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-19/2.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-01-13/12.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-13/18.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-12/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-02-11/3.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-18/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-07/7.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-05/20.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-01-13/17.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-18/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-02-18/20.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-18/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-01-03/18.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-01-03/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-02/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-02/2.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-01/9.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-02-05/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-16/20.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-05/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-05/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-04/18.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-03/8.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-02/1.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-17/14.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-02-19/10.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-15/7.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-17/18.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-01-17/17.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-01-04/8.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-14/14.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-01-04/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-01-02-17/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-01-01-02-03/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-19/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-02-05/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-13/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-01-15/6.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-02-11/17.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-02-13/16.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-01-01-16/7.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-02-02-06/19.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-19/6.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-04/18.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-11/11.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-13/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-02-18/19.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-06/19.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-04/19.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-15/15.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-01-05/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-01-15/6.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-02-05/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-16/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-11/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-03/5.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-13/3.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-02-04/2.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-12/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-07/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-15/7.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-01-16/18.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-01-19/15.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-17/16.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-04/21.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-06/23.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-01-02/1.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-01-06/1.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-02-02-11/9.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-17/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-01-01/17.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-01/15.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-12/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-02-15/19.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-02/17.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-14/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-06/7.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-02-01/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-13/3.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-07/4.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-01/13.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-04/12.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-14/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-02-15/9.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-18/22.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-16/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-02-12/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-19/20.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-12/15.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-01-06/5.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-13/20.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-03/8.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-02-01-07/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-03/23.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-17/13.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-12/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-02/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-01-19/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-13/13.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-01-05/5.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-02-12/3.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-01-01-01/17.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-05/11.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-02-02-02/22.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-02-18/6.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-02-02-11/12.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-02-02-11/22.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-02-15/1.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-02-02-01-06/6.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-01-01-12/4.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-04-01-01-01-11/18.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-01-01-13/9.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-14/15.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-01-03/13.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-01-01-02-14/16.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-02-01-01-05/10.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-01-15/11.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-02-01-01-07/3.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-02-05/13.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-01-01-02-11/18.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
./Dataset/Face/Negative/01-01-05-01-02-01-12/8.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-04-02-01-01-12/11.jpg,Negative,"['Positive', 'Positive', 'Positive']",Positive
./Dataset/Face/Negative/01-01-05-02-01-01-02/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-04-02-02-02-12/12.jpg,Negative,"['Negative', 'Negative', 'Negative']",Negative
./Dataset/Face/Negative/01-01-05-01-02-02-11/21.jpg,Negative,"['Neutral', 'Neutral', 'Neutral']",Neutral
